person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
25.0,male,Associate,96778.0,2,RENT,20000.0,HOMEIMPROVEMENT,14.26,0.21,4.0,664,No,0
23.0,female,High School,97783.0,0,RENT,20000.0,MEDICAL,11.71,0.2,2.0,563,Yes,0
22.0,female,Bachelor,98255.0,0,RENT,20000.0,DEBTCONSOLIDATION,13.49,0.2,4.0,623,Yes,0
24.0,male,Master,26747.0,1,MORTGAGE,2000.0,DEBTCONSOLIDATION,14.84,0.07,2.0,704,No,1
22.0,female,Bachelor,99459.0,0,RENT,20000.0,EDUCATION,11.01,0.2,2.0,691,No,0
23.0,female,Associate,92036.0,2,RENT,20000.0,HOMEIMPROVEMENT,15.05,0.22,4.0,648,No,1
22.0,male,Master,93070.0,0,RENT,20000.0,EDUCATION,13.79,0.21,4.0,662,No,1
24.0,female,High School,101201.0,6,RENT,20000.0,EDUCATION,13.48,0.2,3.0,569,No,0
26.0,female,Bachelor,26764.0,4,OWN,3000.0,VENTURE,6.76,0.11,2.0,642,No,0
23.0,male,Master,102232.0,1,RENT,20000.0,PERSONAL,11.11,0.2,4.0,663,Yes,0
25.0,female,Bachelor,101849.0,3,RENT,20000.0,EDUCATION,13.92,0.2,2.0,627,Yes,0
23.0,female,Bachelor,26678.0,1,OWN,4400.0,EDUCATION,12.53,0.16,2.0,610,Yes,0
21.0,male,Bachelor,27041.0,0,MORTGAGE,10000.0,DEBTCONSOLIDATION,11.14,0.37,2.0,534,Yes,0
24.0,female,Master,95807.0,5,RENT,20000.0,HOMEIMPROVEMENT,14.11,0.21,2.0,678,No,1
23.0,female,Bachelor,103275.0,0,RENT,20000.0,MEDICAL,7.49,0.19,2.0,597,Yes,0
25.0,male,High School,103166.0,3,RENT,20000.0,DEBTCONSOLIDATION,10.25,0.19,3.0,653,Yes,0
26.0,male,Bachelor,88672.0,2,RENT,20000.0,PERSONAL,12.53,0.23,2.0,571,No,1
21.0,female,High School,27289.0,0,MORTGAGE,1500.0,PERSONAL,11.86,0.05,3.0,659,Yes,0
23.0,male,Bachelor,27174.0,0,OWN,9000.0,VENTURE,7.88,0.33,3.0,619,Yes,0
25.0,female,Associate,102975.0,0,RENT,20000.0,HOMEIMPROVEMENT,11.01,0.19,2.0,663,No,0
24.0,male,Associate,27558.0,0,MORTGAGE,4000.0,VENTURE,11.01,0.15,2.0,621,Yes,0
22.0,female,Associate,105649.0,1,RENT,20000.0,DEBTCONSOLIDATION,13.85,0.19,4.0,575,Yes,0
23.0,male,High School,27887.0,0,OWN,6000.0,PERSONAL,13.23,0.22,4.0,477,Yes,0
22.0,female,Associate,109017.0,1,RENT,20000.0,PERSONAL,11.01,0.18,4.0,639,Yes,0
23.0,male,High School,94566.0,1,RENT,20000.0,HOMEIMPROVEMENT,18.25,0.21,2.0,611,No,1
24.0,female,Bachelor,109178.0,1,RENT,20000.0,DEBTCONSOLIDATION,6.54,0.18,3.0,630,No,0
23.0,male,Master,108836.0,0,RENT,20000.0,MEDICAL,11.49,0.18,4.0,560,Yes,0
26.0,male,Master,109089.0,5,RENT,20000.0,MEDICAL,11.49,0.18,3.0,537,Yes,0
22.0,female,Bachelor,27472.0,1,MORTGAGE,7000.0,EDUCATION,11.71,0.25,2.0,694,No,0
23.0,male,Master,109061.0,0,RENT,20000.0,DEBTCONSOLIDATION,13.57,0.18,4.0,657,Yes,0
25.0,male,High School,110319.0,1,RENT,20000.0,EDUCATION,14.35,0.18,3.0,572,Yes,0
26.0,male,Bachelor,27309.0,1,MORTGAGE,3825.0,DEBTCONSOLIDATION,10.65,0.14,4.0,618,Yes,0
22.0,female,Bachelor,111365.0,1,RENT,20000.0,VENTURE,15.65,0.18,2.0,649,No,0
22.0,male,Associate,27358.0,0,MORTGAGE,6500.0,VENTURE,11.01,0.24,4.0,496,Yes,0
25.0,female,Bachelor,27570.0,0,MORTGAGE,5875.0,EDUCATION,6.62,0.21,2.0,680,No,1
25.0,male,Associate,111834.0,1,RENT,20000.0,MEDICAL,9.25,0.18,2.0,606,Yes,0
22.0,male,High School,27122.0,2,MORTGAGE,2400.0,MEDICAL,11.71,0.09,3.0,612,Yes,0
24.0,male,Bachelor,27730.0,0,MORTGAGE,8000.0,PERSONAL,5.42,0.29,4.0,477,Yes,0
26.0,female,Bachelor,113057.0,0,RENT,20000.0,DEBTCONSOLIDATION,9.45,0.18,4.0,606,Yes,0
23.0,male,Bachelor,27666.0,0,MORTGAGE,1550.0,DEBTCONSOLIDATION,7.49,0.06,2.0,658,No,1
22.0,male,Associate,114267.0,0,RENT,20000.0,PERSONAL,11.01,0.18,2.0,602,Yes,0
23.0,male,Bachelor,100420.0,4,RENT,20000.0,DEBTCONSOLIDATION,11.01,0.2,2.0,571,No,1
23.0,male,High School,115130.0,4,RENT,20000.0,EDUCATION,10.99,0.17,2.0,701,No,0
24.0,female,Bachelor,114976.0,3,RENT,20000.0,HOMEIMPROVEMENT,11.01,0.17,3.0,665,No,0
21.0,male,Bachelor,27648.0,0,OWN,7350.0,VENTURE,7.66,0.27,2.0,635,Yes,0
23.0,female,Bachelor,116295.0,0,RENT,20000.0,MEDICAL,13.04,0.17,3.0,643,Yes,0
22.0,male,Associate,27385.0,3,MORTGAGE,7200.0,PERSONAL,7.14,0.26,2.0,636,No,0
22.0,female,Associate,103798.0,0,RENT,20000.0,VENTURE,15.65,0.19,4.0,645,No,1
22.0,female,Bachelor,118565.0,0,RENT,20000.0,EDUCATION,11.83,0.17,4.0,575,Yes,0
24.0,female,Bachelor,27463.0,0,OWN,3000.0,DEBTCONSOLIDATION,16.0,0.11,2.0,647,Yes,0
23.0,male,Associate,120368.0,0,RENT,20000.0,EDUCATION,15.28,0.17,4.0,569,Yes,0
21.0,female,Bachelor,27493.0,2,OWN,4000.0,DEBTCONSOLIDATION,15.05,0.15,4.0,528,No,0
22.0,male,Master,27178.0,0,OWN,8500.0,DEBTCONSOLIDATION,15.05,0.31,4.0,626,No,0
24.0,female,Master,120691.0,2,RENT,20000.0,HOMEIMPROVEMENT,14.22,0.17,3.0,664,No,0
25.0,female,High School,106741.0,1,RENT,20000.0,HOMEIMPROVEMENT,16.35,0.19,3.0,650,No,1
26.0,male,Associate,27124.0,2,OWN,7500.0,VENTURE,10.96,0.28,2.0,600,Yes,0
25.0,female,High School,121016.0,0,RENT,20000.0,HOMEIMPROVEMENT,13.06,0.17,2.0,672,No,0
25.0,male,Bachelor,120866.0,1,RENT,20000.0,HOMEIMPROVEMENT,13.06,0.17,2.0,563,Yes,0
25.0,female,Bachelor,27635.0,2,OWN,7500.0,VENTURE,11.01,0.27,3.0,665,No,0
23.0,female,High School,27475.0,4,MORTGAGE,6700.0,EDUCATION,11.01,0.24,4.0,605,Yes,0
22.0,male,High School,90648.0,0,RENT,20000.0,MEDICAL,14.96,0.22,4.0,653,No,1
23.0,male,Associate,90887.0,2,RENT,20000.0,MEDICAL,17.04,0.22,2.0,685,No,1
22.0,male,Bachelor,121236.0,0,RENT,20000.0,PERSONAL,12.21,0.16,3.0,580,Yes,0
25.0,male,Associate,27780.0,1,MORTGAGE,6400.0,PERSONAL,7.88,0.23,4.0,672,Yes,0
26.0,male,Master,27364.0,0,OWN,5400.0,PERSONAL,5.42,0.2,3.0,646,No,0
26.0,male,Bachelor,125803.0,6,RENT,20000.0,DEBTCONSOLIDATION,10.74,0.16,2.0,636,Yes,0
23.0,female,Associate,112700.0,0,RENT,20000.0,PERSONAL,13.22,0.18,3.0,559,No,1
23.0,female,Bachelor,114961.0,1,RENT,20000.0,DEBTCONSOLIDATION,14.59,0.17,2.0,654,No,1
25.0,male,Associate,130715.0,5,RENT,20000.0,HOMEIMPROVEMENT,11.01,0.15,4.0,632,No,0
25.0,male,Bachelor,117215.0,2,RENT,20000.0,PERSONAL,11.01,0.17,3.0,672,No,1
23.0,male,High School,132975.0,1,RENT,20000.0,EDUCATION,12.42,0.15,3.0,630,No,0
22.0,male,Bachelor,132669.0,0,RENT,20000.0,EDUCATION,14.17,0.15,3.0,476,Yes,0
22.0,female,High School,132809.0,0,RENT,20000.0,DEBTCONSOLIDATION,13.72,0.15,3.0,691,Yes,0
24.0,male,Associate,133069.0,2,RENT,20000.0,PERSONAL,10.38,0.15,4.0,672,Yes,0
23.0,male,Associate,133031.0,0,RENT,20000.0,VENTURE,11.01,0.15,2.0,709,No,0
22.0,female,Associate,28529.0,1,MORTGAGE,2000.0,PERSONAL,7.51,0.07,3.0,521,Yes,0
22.0,female,Associate,28518.0,0,MORTGAGE,7125.0,HOMEIMPROVEMENT,11.71,0.25,3.0,564,No,1
23.0,male,High School,28149.0,0,MORTGAGE,3000.0,PERSONAL,8.9,0.11,2.0,626,No,1
25.0,female,Master,103168.0,1,RENT,20000.0,MEDICAL,17.39,0.19,2.0,662,No,1
23.0,female,Bachelor,28372.0,0,MORTGAGE,4800.0,PERSONAL,5.79,0.17,2.0,667,No,0
22.0,male,High School,28527.0,2,MORTGAGE,8300.0,PERSONAL,12.61,0.29,2.0,690,No,1
23.0,male,High School,145007.0,1,RENT,20000.0,MEDICAL,10.37,0.14,4.0,628,Yes,0
24.0,male,Bachelor,27861.0,0,OWN,4750.0,HOMEIMPROVEMENT,11.36,0.17,3.0,562,Yes,0
24.0,female,Associate,146157.0,0,RENT,20000.0,VENTURE,8.9,0.14,3.0,670,No,0
23.0,female,Associate,150985.0,0,RENT,20000.0,VENTURE,11.11,0.13,4.0,602,No,0
22.0,male,High School,28613.0,0,MORTGAGE,3000.0,EDUCATION,8.94,0.1,2.0,595,Yes,0
25.0,male,Associate,157396.0,3,RENT,20000.0,PERSONAL,15.27,0.13,2.0,687,No,0
26.0,female,Bachelor,156668.0,3,RENT,20000.0,DEBTCONSOLIDATION,13.11,0.13,4.0,668,Yes,0
23.0,male,Bachelor,28773.0,0,MORTGAGE,6000.0,EDUCATION,16.0,0.21,2.0,657,Yes,0
24.0,female,High School,160903.0,0,RENT,20000.0,EDUCATION,12.36,0.12,2.0,527,Yes,0
22.0,male,Associate,28257.0,0,MORTGAGE,10625.0,DEBTCONSOLIDATION,7.51,0.38,4.0,524,Yes,0
21.0,female,High School,28410.0,0,MORTGAGE,7000.0,MEDICAL,8.9,0.25,3.0,606,Yes,0
25.0,male,Master,168862.0,0,RENT,20000.0,EDUCATION,6.54,0.12,4.0,546,Yes,0
24.0,female,Master,166817.0,2,RENT,20000.0,VENTURE,15.99,0.12,3.0,681,No,1
23.0,male,High School,28492.0,2,MORTGAGE,3600.0,HOMEIMPROVEMENT,17.27,0.13,3.0,502,No,1
26.0,male,Master,178602.0,6,RENT,20000.0,DEBTCONSOLIDATION,17.99,0.11,3.0,604,No,1
22.0,male,Bachelor,193248.0,0,RENT,20000.0,PERSONAL,7.49,0.1,4.0,599,Yes,0
22.0,male,Associate,27969.0,0,MORTGAGE,4800.0,DEBTCONSOLIDATION,10.0,0.17,4.0,644,Yes,0
26.0,female,High School,193076.0,4,RENT,20000.0,HOMEIMPROVEMENT,9.99,0.1,3.0,660,Yes,0
26.0,female,Bachelor,202337.0,2,RENT,20000.0,VENTURE,11.36,0.1,4.0,652,No,0
26.0,female,Bachelor,208059.0,4,RENT,20000.0,HOMEIMPROVEMENT,11.83,0.1,2.0,615,No,0
21.0,female,Bachelor,28786.0,0,MORTGAGE,3000.0,DEBTCONSOLIDATION,13.35,0.1,3.0,638,Yes,0
25.0,male,Bachelor,210999.0,2,RENT,20000.0,DEBTCONSOLIDATION,14.72,0.09,2.0,680,Yes,0
25.0,male,High School,28595.0,2,MORTGAGE,4400.0,HOMEIMPROVEMENT,6.76,0.15,2.0,611,No,0
25.0,female,Associate,70930.0,0,RENT,19900.0,MEDICAL,11.83,0.28,4.0,578,No,1
26.0,female,Master,140072.0,0,RENT,19800.0,MEDICAL,11.48,0.14,4.0,617,Yes,0
26.0,male,Master,24756.0,8,RENT,500.0,MEDICAL,11.41,0.02,2.0,659,No,0
25.0,male,High School,28644.0,4,MORTGAGE,10000.0,PERSONAL,11.01,0.35,2.0,570,No,1
21.0,female,Bachelor,23899.0,1,RENT,700.0,EDUCATION,12.29,0.03,2.0,658,Yes,0
22.0,female,Master,28752.0,0,MORTGAGE,7000.0,EDUCATION,14.96,0.24,3.0,484,Yes,0
25.0,male,High School,23980.0,6,RENT,750.0,DEBTCONSOLIDATION,12.29,0.03,4.0,645,Yes,0
23.0,male,Associate,13059.0,0,RENT,1000.0,PERSONAL,10.37,0.08,2.0,541,No,1
22.0,female,High School,13021.0,1,RENT,1000.0,HOMEIMPROVEMENT,14.74,0.08,4.0,610,No,1
21.0,female,Master,13197.0,1,RENT,1000.0,HOMEIMPROVEMENT,13.43,0.08,4.0,722,No,1
22.0,male,High School,29111.0,0,MORTGAGE,2400.0,EDUCATION,9.63,0.08,4.0,668,No,0
21.0,male,Associate,28319.0,0,OTHER,2400.0,EDUCATION,12.21,0.08,4.0,628,Yes,0
23.0,female,Master,13817.0,1,RENT,1000.0,MEDICAL,10.25,0.07,2.0,667,No,1
22.0,male,Associate,14763.0,0,RENT,1000.0,MEDICAL,12.99,0.07,4.0,540,Yes,0
22.0,female,Bachelor,15248.0,0,RENT,1000.0,VENTURE,13.98,0.07,4.0,547,Yes,0
23.0,female,Bachelor,15553.0,3,RENT,1000.0,DEBTCONSOLIDATION,14.65,0.06,3.0,602,Yes,0
25.0,male,Bachelor,15255.0,2,RENT,1000.0,EDUCATION,10.65,0.07,2.0,611,No,0
21.0,male,Associate,14997.0,0,RENT,1000.0,EDUCATION,13.98,0.07,2.0,669,Yes,0
22.0,male,High School,15102.0,1,RENT,1000.0,PERSONAL,13.57,0.07,3.0,559,No,1
22.0,female,Bachelor,16077.0,3,RENT,1000.0,PERSONAL,14.96,0.06,3.0,642,No,1
24.0,male,Bachelor,17683.0,0,RENT,1000.0,DEBTCONSOLIDATION,10.0,0.06,4.0,562,No,1
21.0,male,High School,18221.0,0,RENT,1000.0,VENTURE,16.29,0.05,4.0,559,No,1
23.0,female,Bachelor,28684.0,1,OWN,2000.0,VENTURE,11.11,0.07,3.0,591,No,0
21.0,female,High School,28348.0,0,OWN,5000.0,VENTURE,11.01,0.18,3.0,506,Yes,0
22.0,male,Associate,18290.0,2,RENT,1000.0,VENTURE,16.69,0.05,3.0,623,No,1
21.0,male,Associate,28367.0,0,OWN,15000.0,EDUCATION,8.94,0.53,2.0,600,Yes,0
22.0,male,Associate,18923.0,0,RENT,1000.0,MEDICAL,14.3,0.05,3.0,599,No,1
21.0,male,Bachelor,20259.0,0,RENT,1000.0,VENTURE,15.65,0.05,3.0,604,No,1
24.0,male,Bachelor,21414.0,3,RENT,1000.0,VENTURE,11.49,0.05,3.0,619,Yes,0
22.0,female,Associate,20953.0,0,RENT,1000.0,EDUCATION,13.48,0.05,4.0,665,Yes,0
24.0,male,Bachelor,24085.0,3,RENT,1000.0,EDUCATION,12.53,0.04,4.0,655,Yes,0
23.0,female,High School,48233.0,2,RENT,19000.0,EDUCATION,10.62,0.39,2.0,606,No,1
22.0,male,Associate,48844.0,0,RENT,19000.0,VENTURE,12.18,0.39,3.0,562,No,1
25.0,female,Master,57272.0,1,RENT,19000.0,MEDICAL,11.99,0.33,2.0,648,No,1
25.0,male,Bachelor,61342.0,1,RENT,19000.0,HOMEIMPROVEMENT,10.99,0.31,4.0,645,No,1
25.0,male,Bachelor,63600.0,0,RENT,19000.0,MEDICAL,11.01,0.3,4.0,610,No,1
24.0,male,High School,29212.0,1,MORTGAGE,7000.0,DEBTCONSOLIDATION,10.38,0.24,3.0,607,Yes,0
26.0,male,High School,57891.0,2,RENT,19000.0,PERSONAL,16.7,0.33,4.0,649,No,1
25.0,male,Bachelor,65799.0,2,RENT,19000.0,DEBTCONSOLIDATION,11.01,0.29,4.0,640,No,1
22.0,male,Master,66071.0,0,RENT,19000.0,VENTURE,11.01,0.29,4.0,664,No,1
23.0,female,Associate,66303.0,3,RENT,19000.0,PERSONAL,11.14,0.29,2.0,611,No,1
26.0,male,Bachelor,75656.0,7,RENT,19000.0,MEDICAL,7.49,0.25,2.0,621,No,1
22.0,female,High School,84974.0,1,RENT,19000.0,MEDICAL,8.88,0.22,4.0,589,Yes,0
23.0,female,Master,87479.0,3,RENT,19000.0,MEDICAL,10.99,0.22,4.0,671,Yes,0
24.0,female,Bachelor,88452.0,0,RENT,19000.0,HOMEIMPROVEMENT,10.62,0.21,3.0,653,No,0
23.0,male,Bachelor,94830.0,0,RENT,19000.0,VENTURE,8.9,0.2,2.0,642,Yes,0
25.0,female,Bachelor,29498.0,6,MORTGAGE,6000.0,MEDICAL,14.59,0.2,2.0,664,No,1
22.0,male,Bachelor,29756.0,1,OWN,2500.0,VENTURE,9.91,0.08,2.0,592,Yes,0
26.0,male,Associate,116006.0,3,RENT,19000.0,PERSONAL,13.22,0.16,2.0,663,No,0
24.0,male,High School,126727.0,0,RENT,19000.0,HOMEIMPROVEMENT,12.29,0.15,2.0,582,Yes,0
24.0,female,High School,210705.0,0,RENT,19000.0,PERSONAL,11.48,0.09,3.0,655,No,0
26.0,male,Bachelor,61142.0,1,RENT,18950.0,PERSONAL,11.01,0.31,3.0,632,No,1
26.0,female,Associate,67267.0,2,RENT,18800.0,DEBTCONSOLIDATION,6.99,0.28,2.0,505,No,1
22.0,female,Bachelor,84840.0,4,RENT,18750.0,DEBTCONSOLIDATION,10.38,0.22,2.0,661,Yes,0
22.0,male,Bachelor,44761.0,0,RENT,18725.0,VENTURE,6.54,0.42,3.0,667,No,1
22.0,male,High School,52878.0,0,RENT,18550.0,DEBTCONSOLIDATION,11.83,0.35,4.0,694,No,1
24.0,male,Associate,29659.0,4,OWN,7100.0,VENTURE,12.42,0.24,3.0,641,No,0
24.0,male,Bachelor,42042.0,0,RENT,18500.0,MEDICAL,10.71,0.44,2.0,640,No,1
21.0,male,Associate,44065.0,0,RENT,18500.0,EDUCATION,10.91,0.42,3.0,690,No,1
22.0,male,Master,46436.0,0,RENT,18500.0,MEDICAL,7.66,0.4,4.0,673,No,1
25.0,female,High School,67957.0,6,RENT,18500.0,DEBTCONSOLIDATION,13.61,0.27,3.0,619,No,1
23.0,male,Associate,90359.0,3,RENT,18500.0,EDUCATION,11.26,0.2,3.0,697,Yes,0
25.0,male,Associate,90794.0,1,RENT,18500.0,EDUCATION,7.49,0.2,3.0,608,Yes,0
24.0,male,Master,88481.0,1,RENT,18500.0,HOMEIMPROVEMENT,7.9,0.21,2.0,605,No,1
22.0,female,Bachelor,29833.0,1,OWN,8000.0,MEDICAL,9.91,0.27,2.0,592,No,0
21.0,male,Associate,29833.0,0,MORTGAGE,3000.0,VENTURE,7.9,0.1,4.0,642,Yes,0
24.0,male,Bachelor,94624.0,1,RENT,18500.0,VENTURE,15.33,0.2,2.0,692,No,1
26.0,male,High School,174957.0,3,RENT,18500.0,EDUCATION,12.87,0.11,3.0,584,No,0
22.0,male,Associate,29781.0,2,MORTGAGE,5000.0,EDUCATION,7.9,0.17,2.0,598,Yes,0
22.0,female,Associate,59476.0,3,RENT,18400.0,PERSONAL,13.16,0.31,2.0,653,No,1
22.0,female,Bachelor,61014.0,0,RENT,18400.0,DEBTCONSOLIDATION,9.99,0.3,2.0,649,No,1
23.0,male,High School,145076.0,0,RENT,18400.0,PERSONAL,8.9,0.13,2.0,674,Yes,0
22.0,male,High School,29823.0,0,MORTGAGE,5000.0,VENTURE,14.65,0.17,4.0,655,No,1
25.0,female,High School,29628.0,0,MORTGAGE,6000.0,DEBTCONSOLIDATION,13.49,0.2,3.0,636,Yes,0
22.0,female,High School,42149.0,1,RENT,18250.0,VENTURE,10.25,0.43,3.0,571,No,1
24.0,female,Bachelor,42910.0,1,RENT,18250.0,PERSONAL,11.49,0.43,4.0,631,No,1
25.0,female,Master,42253.0,3,RENT,18250.0,VENTURE,17.04,0.43,3.0,587,No,1
23.0,male,Master,52308.0,0,RENT,18250.0,MEDICAL,10.25,0.35,3.0,657,No,1
22.0,male,Master,29875.0,0,MORTGAGE,1300.0,VENTURE,5.42,0.04,3.0,687,No,0
22.0,female,Bachelor,45672.0,0,RENT,18250.0,PERSONAL,14.61,0.4,2.0,561,No,1
24.0,female,High School,56134.0,0,RENT,18250.0,VENTURE,13.35,0.33,4.0,684,No,1
25.0,female,Bachelor,29750.0,0,MORTGAGE,5800.0,DEBTCONSOLIDATION,5.99,0.19,3.0,639,No,0
23.0,female,High School,56040.0,0,RENT,18250.0,PERSONAL,10.75,0.33,2.0,590,No,1
25.0,female,Bachelor,56207.0,0,RENT,18250.0,DEBTCONSOLIDATION,14.26,0.32,3.0,610,No,1
25.0,female,High School,67109.0,1,RENT,18250.0,VENTURE,17.56,0.27,2.0,594,No,1
25.0,male,Associate,59820.0,1,RENT,18250.0,VENTURE,14.83,0.31,3.0,609,No,1
22.0,female,High School,60829.0,1,RENT,18250.0,DEBTCONSOLIDATION,16.7,0.3,3.0,633,No,1
23.0,female,Associate,60902.0,0,RENT,18225.0,VENTURE,10.74,0.3,2.0,685,No,1
26.0,female,Associate,53842.0,3,RENT,18225.0,HOMEIMPROVEMENT,14.91,0.34,4.0,663,No,1
24.0,female,High School,43839.0,1,RENT,18200.0,VENTURE,8.88,0.42,4.0,562,No,1
25.0,male,Associate,44695.0,3,RENT,18200.0,PERSONAL,9.91,0.41,4.0,647,No,1
22.0,male,Associate,44500.0,0,RENT,18200.0,DEBTCONSOLIDATION,11.71,0.41,3.0,601,No,1
24.0,male,Bachelor,66842.0,3,RENT,18200.0,EDUCATION,10.99,0.27,2.0,639,No,1
23.0,male,Associate,33227.0,0,RENT,18000.0,VENTURE,11.54,0.54,4.0,679,No,1
23.0,female,Bachelor,29733.0,0,OWN,8000.0,EDUCATION,15.62,0.27,2.0,639,No,0
23.0,female,Bachelor,41153.0,3,RENT,18000.0,VENTURE,9.91,0.44,4.0,662,No,1
21.0,female,Bachelor,44105.0,0,RENT,18000.0,PERSONAL,9.88,0.41,3.0,654,No,1
21.0,male,Bachelor,38061.0,1,RENT,18000.0,EDUCATION,13.48,0.47,4.0,693,No,1
23.0,male,Master,48706.0,0,RENT,18000.0,EDUCATION,9.25,0.37,4.0,662,No,1
25.0,male,Master,48986.0,3,RENT,18000.0,MEDICAL,13.11,0.37,3.0,675,No,1
22.0,female,High School,29645.0,0,MORTGAGE,5000.0,DEBTCONSOLIDATION,10.99,0.17,4.0,624,Yes,0
25.0,female,Bachelor,51103.0,4,RENT,18000.0,VENTURE,6.17,0.35,2.0,642,No,1
24.0,female,Associate,30073.0,2,MORTGAGE,8000.0,MEDICAL,5.99,0.27,4.0,689,Yes,0
24.0,male,Bachelor,29678.0,1,OWN,2400.0,EDUCATION,7.49,0.08,2.0,603,Yes,0
24.0,female,High School,52304.0,0,RENT,18000.0,DEBTCONSOLIDATION,11.03,0.34,2.0,487,No,1
24.0,female,High School,52468.0,4,RENT,18000.0,MEDICAL,7.9,0.34,2.0,608,No,1
22.0,female,High School,53665.0,0,RENT,18000.0,EDUCATION,13.57,0.34,4.0,664,No,1
24.0,female,Master,53603.0,0,RENT,18000.0,VENTURE,12.18,0.34,2.0,660,No,1
25.0,female,Associate,47902.0,2,RENT,18000.0,MEDICAL,17.19,0.38,3.0,654,No,1
22.0,male,High School,57121.0,0,RENT,18000.0,MEDICAL,15.23,0.32,2.0,672,No,1
22.0,male,High School,58364.0,0,RENT,18000.0,EDUCATION,11.01,0.31,2.0,591,No,1
24.0,male,Associate,51764.0,0,RENT,18000.0,HOMEIMPROVEMENT,14.46,0.35,3.0,618,No,1
24.0,female,Bachelor,29776.0,4,OWN,4200.0,VENTURE,6.99,0.14,3.0,614,Yes,0
24.0,female,Bachelor,53028.0,2,RENT,18000.0,DEBTCONSOLIDATION,16.63,0.34,2.0,709,No,1
24.0,female,Master,61117.0,0,RENT,18000.0,MEDICAL,12.42,0.29,4.0,674,No,1
24.0,female,Bachelor,61070.0,1,RENT,18000.0,VENTURE,7.9,0.29,4.0,628,No,1
23.0,female,Bachelor,29966.0,1,MORTGAGE,5000.0,MEDICAL,15.99,0.17,2.0,673,No,1
23.0,female,Bachelor,29640.0,3,OWN,4200.0,PERSONAL,10.99,0.14,4.0,595,Yes,0
26.0,female,High School,60841.0,7,RENT,18000.0,EDUCATION,13.11,0.3,3.0,651,No,1
22.0,female,High School,60669.0,0,RENT,18000.0,VENTURE,13.79,0.3,2.0,618,No,1
22.0,male,Master,29540.0,0,OWN,2500.0,EDUCATION,10.59,0.08,2.0,620,Yes,0
22.0,female,Master,63084.0,0,RENT,18000.0,EDUCATION,11.01,0.29,4.0,641,No,1
22.0,female,Master,29906.0,0,OWN,6000.0,MEDICAL,12.68,0.2,4.0,638,No,0
25.0,male,Bachelor,63657.0,4,RENT,18000.0,VENTURE,12.98,0.28,4.0,572,No,1
22.0,female,Master,63459.0,2,RENT,18000.0,VENTURE,13.85,0.28,4.0,683,No,1
25.0,male,Associate,63913.0,3,RENT,18000.0,VENTURE,12.21,0.28,2.0,647,No,1
22.0,female,Bachelor,57005.0,0,RENT,18000.0,DEBTCONSOLIDATION,10.71,0.32,3.0,554,No,1
24.0,female,High School,58556.0,0,RENT,18000.0,PERSONAL,6.54,0.31,2.0,634,No,1
23.0,male,High School,30483.0,0,OWN,8000.0,PERSONAL,5.79,0.26,3.0,574,Yes,0
25.0,female,Associate,67108.0,3,RENT,18000.0,EDUCATION,12.84,0.27,2.0,594,No,1
25.0,female,High School,67409.0,4,RENT,18000.0,HOMEIMPROVEMENT,10.99,0.27,4.0,646,No,1
23.0,male,Bachelor,30059.0,0,MORTGAGE,1375.0,MEDICAL,11.11,0.05,4.0,506,No,1
24.0,male,Bachelor,68258.0,2,RENT,18000.0,EDUCATION,13.48,0.26,3.0,671,No,1
21.0,male,Bachelor,60821.0,0,RENT,18000.0,EDUCATION,14.74,0.3,2.0,530,No,1
25.0,male,High School,70432.0,6,RENT,18000.0,VENTURE,11.01,0.26,4.0,609,No,1
21.0,female,Bachelor,63842.0,0,RENT,18000.0,MEDICAL,19.69,0.28,2.0,678,No,1
26.0,female,High School,64459.0,4,RENT,18000.0,VENTURE,17.19,0.28,3.0,661,No,1
22.0,female,Master,73175.0,0,RENT,18000.0,EDUCATION,16.32,0.25,4.0,667,No,0
22.0,female,Associate,72947.0,2,RENT,18000.0,EDUCATION,9.33,0.25,3.0,631,Yes,0
25.0,male,High School,74953.0,2,RENT,18000.0,EDUCATION,13.23,0.24,2.0,515,Yes,0
26.0,male,Doctorate,29960.0,5,MORTGAGE,5000.0,MEDICAL,7.66,0.17,3.0,664,No,1
22.0,female,Associate,75259.0,0,RENT,18000.0,MEDICAL,13.85,0.24,4.0,634,Yes,0
23.0,male,Bachelor,29749.0,0,MORTGAGE,5600.0,EDUCATION,9.63,0.19,3.0,655,No,0
24.0,male,Associate,29914.0,0,OWN,10000.0,VENTURE,6.92,0.33,4.0,513,Yes,0
22.0,male,High School,76368.0,2,RENT,18000.0,VENTURE,9.63,0.24,4.0,562,Yes,0
23.0,male,Associate,76732.0,2,RENT,18000.0,EDUCATION,10.99,0.23,3.0,618,Yes,0
23.0,female,High School,76941.0,2,RENT,18000.0,EDUCATION,13.57,0.23,3.0,659,No,0
25.0,female,Associate,79049.0,4,RENT,18000.0,VENTURE,11.01,0.23,3.0,536,Yes,0
25.0,female,High School,79231.0,3,RENT,18000.0,HOMEIMPROVEMENT,13.99,0.23,3.0,562,Yes,0
24.0,male,High School,71798.0,1,RENT,18000.0,HOMEIMPROVEMENT,14.96,0.25,4.0,603,No,1
25.0,female,High School,79211.0,1,RENT,18000.0,HOMEIMPROVEMENT,11.01,0.23,3.0,610,No,0
